RUBRO               ;MOTOR       ; CODIGO  ;NRO. FABRICA;ARTICULO,APLICACION,MEDIDA Y MARCA ;INF. TECNICA                       ;PUBLICO C/IVA;MV;STOCK
ASIENTOS VALVULAS   ;INDENOR     ;771406600;597T        ;ASTO VALV INDENOR XD-2 A STD RYC   ;                                   ;         1818;04;     
ASIENTOS VALVULAS   ;INDENOR     ;771406705;598T        ;ASTO VALV INDENOR XD-2 E 005 RYC   ;                                   ;         1626;04;   SI
ASIENTOS VALVULAS   ;INDENOR     ;771406710;598T        ;ASTO VALV INDENOR XD-2 E 010 RYC   ;                                   ;         1626;04;     
ASIENTOS VALVULAS   ;INDENOR     ;771406700;598T        ;ASTO VALV INDENOR XD-2 E STD RYC   ;                                   ;         1626;04;     
ASIENTOS VALVULAS   ;M/BENZ      ;771805303;504T        ;ASTO VALV M/BENZ 1114/1517 A 003 RY;                                   ;         2068;06;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771805305;504T        ;ASTO VALV M/BENZ 1114/1517 A 005 RY;                                   ;         2068;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771805310;504T        ;ASTO VALV M/BENZ 1114/1517 A 010 RY;                                   ;         2068;06;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771805315;504T        ;ASTO VALV M/BENZ 1114/1517 A 015 RY;                                   ;         2068;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771805320;504T        ;ASTO VALV M/BENZ 1114/1517 A 020 RY;                                   ;         2068;06;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771805300;504T        ;ASTO VALV M/BENZ 1114/1517 A STD RY;                                   ;         2068;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771805405;506T        ;ASTO VALV M/BENZ 1114/1517 E 005 RY;                                   ;         2216;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771805410;506T        ;ASTO VALV M/BENZ 1114/1517 E 010 RY;                                   ;         2216;06;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771805415;506T        ;ASTO VALV M/BENZ 1114/1517 E 015 RY;                                   ;         2216;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771805400;506T        ;ASTO VALV M/BENZ 1114/1517 E STD RY;                                   ;         2216;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771810005;505T ANGU/30;ASTO VALV M/BENZ 1517 A 005 RYC    ;                                   ;         2062;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771810010;505T ANGU/30;ASTO VALV M/BENZ 1517 A 010 RYC    ;                                   ;         2062;06;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771810015;505T ANGU/30;ASTO VALV M/BENZ 1517 A 015 RYC    ;                                   ;         2062;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771810050;505T ANGU/30;ASTO VALV M/BENZ 1517 A 050 RYC    ;                                   ;         2474;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771810000;505T ANGU/30;ASTO VALV M/BENZ 1517 A STD RYC    ;                                   ;         2062;06;     
ASIENTOS VALVULAS   ;M/BENZ      ;771110905;507T        ;ASTO VALV M/BENZ 1521 A 005 RYC    ;                                   ;         3124;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771110900;507T        ;ASTO VALV M/BENZ 1521 A STD RYC    ;                                   ;         3124;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771111005;508T        ;ASTO VALV M/BENZ 1521 E 005 RYC    ;                                   ;         2057;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771111010;508T        ;ASTO VALV M/BENZ 1521 E 010 RYC    ;                                   ;         2057;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771111000;508T        ;ASTO VALV M/BENZ 1521 E STD RYC    ;                                   ;         2057;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817105;563T        ;ASTO VALV M/BENZ 1521 TURB A 005 RY;                                   ;         3124;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817100;563T        ;ASTO VALV M/BENZ 1521 TURB A STD RY;                                   ;         3124;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817205;564T        ;ASTO VALV M/BENZ 1521 TURB E 005 RY;                                   ;         2894;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817200;564T        ;ASTO VALV M/BENZ 1521 TURB E STD RY;                                   ;         2894;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771817305;521T        ;ASTO VALV M/BENZ 447/449A A 005 RYC;                                   ;         2980;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817310;521T        ;ASTO VALV M/BENZ 447/449A A 010 RYC;                                   ;         2980;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817300;521T        ;ASTO VALV M/BENZ 447/449A A STD RYC;                                   ;         2980;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771817405;522T        ;ASTO VALV M/BENZ 447/449A E 005 RYC;                                   ;         2915;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771817410;522T        ;ASTO VALV M/BENZ 447/449A E 010 RYC;                                   ;         2915;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771817400;522T        ;ASTO VALV M/BENZ 447/449A E STD RYC;                                   ;         2915;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771401605;560T        ;ASTO VALV M/BENZ OM 366 A 005 RYC  ;                                   ;         2386;01;   SI
ASIENTOS VALVULAS   ;M/BENZ      ;771401610;560T        ;ASTO VALV M/BENZ OM 366 A 010 RYC  ;                                   ;         2386;01;     
ASIENTOS VALVULAS   ;M/BENZ      ;771401600;560T        ;ASTO VALV M/BENZ OM 366 A STD RYC  ;                                   ;         2386;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771101105;595T        ;ASTO VALV PERKINS 6305 A 005 RYC   ;                                   ;         1806;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771101110;595T        ;ASTO VALV PERKINS 6305 A 010 RYC   ;                                   ;         1806;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771101100;595T        ;ASTO VALV PERKINS 6305 A STD RYC   ;                                   ;         1806;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771101205;596T        ;ASTO VALV PERKINS 6305 E 005 RYC   ;                                   ;         1502;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771101210;596T        ;ASTO VALV PERKINS 6305 E 010 RYC   ;                                   ;         1502;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771101200;596T        ;ASTO VALV PERKINS 6305 E STD RYC   ;                                   ;         1502;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771100705;509T        ;ASTO VALV PERKINS 6354 A 005 RYC   ;                                   ;         3087;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771100710;509T        ;ASTO VALV PERKINS 6354 A 010 RYC   ;                                   ;         3087;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771100720;509T        ;ASTO VALV PERKINS 6354 A 020 RYC   ;                                   ;         3087;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771100700;509T        ;ASTO VALV PERKINS 6354 A STD RYC   ;                                   ;         3087;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771100805;510T        ;ASTO VALV PERKINS 6354 E 005 RYC   ;                                   ;         2786;01;     
ASIENTOS VALVULAS   ;PERKINS     ;771100810;510T        ;ASTO VALV PERKINS 6354 E 010 RYC   ;                                   ;         2786;01;   SI
ASIENTOS VALVULAS   ;PERKINS     ;771100820;510T        ;ASTO VALV PERKINS 6354 E 020 RYC   ;                                   ;         2786;01;   SI
ASIENTOS VALVULAS   ;PERKINS     ;771100800;510T        ;ASTO VALV PERKINS 6354 E STD RYC   ;                                   ;         2786;01;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771060805;608T        ;ASTO VALV PEUGEOT 405 DIESEL A 005 ;                                   ;         2663;04;   SI
ASIENTOS VALVULAS   ;PEUGEOT     ;771060810;608T        ;ASTO VALV PEUGEOT 405 DIESEL A 010 ;                                   ;         2663;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771060800;608T        ;ASTO VALV PEUGEOT 405 DIESEL A STD ;                                   ;         2663;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771060905;609T        ;ASTO VALV PEUGEOT 405 DIESEL E 005 ;                                   ;         1854;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771060910;609T        ;ASTO VALV PEUGEOT 405 DIESEL E 010 ;                                   ;         1854;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771060900;609T        ;ASTO VALV PEUGEOT 405 DIESEL E STD ;                                   ;         1854;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771805905;552T        ;ASTO VALV PEUGEOT 504 A GNC 005 RYC;                                   ;         2134;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771805910;552T        ;ASTO VALV PEUGEOT 504 A GNC 010 RYC;                                   ;         2134;04;   SI
ASIENTOS VALVULAS   ;PEUGEOT     ;771805920;552T        ;ASTO VALV PEUGEOT 504 A GNC 020 RYC;                                   ;         2134;04;   SI
ASIENTOS VALVULAS   ;PEUGEOT     ;771805900;552T        ;ASTO VALV PEUGEOT 504 A GNC STD RYC;                                   ;         2134;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771806005;553T        ;ASTO VALV PEUGEOT 504 E GNC 005 RYC;                                   ;         2100;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771806010;553T        ;ASTO VALV PEUGEOT 504 E GNC 010 RYC;                                   ;         2100;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771806015;553T        ;ASTO VALV PEUGEOT 504 E GNC 015 RYC;                                   ;         2100;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771806020;553T        ;ASTO VALV PEUGEOT 504 E GNC 020 RYC;                                   ;         2100;04;     
ASIENTOS VALVULAS   ;PEUGEOT     ;771806000;553T        ;ASTO VALV PEUGEOT 504 E GNC STD RYC;                                   ;         2100;04;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771803705;550T        ;ASTO VALV RENAULT 12 A GNC 005 RYC ;                                   ;         2149;01;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771803710;550T        ;ASTO VALV RENAULT 12 A GNC 010 RYC ;                                   ;         2149;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771803720;550T        ;ASTO VALV RENAULT 12 A GNC 020 RYC ;                                   ;         2149;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771803700;550T        ;ASTO VALV RENAULT 12 A GNC STD RYC ;                                   ;         2149;04;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771803805;551T        ;ASTO VALV RENAULT 12 E GNC 005 RYC ;                                   ;         1880;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771803810;551T        ;ASTO VALV RENAULT 12 E GNC 010 RYC ;                                   ;         1880;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771803820;551T        ;ASTO VALV RENAULT 12 E GNC 020 RYC ;                                   ;         1880;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771803800;551T        ;ASTO VALV RENAULT 12 E GNC STD RYC ;                                   ;         1880;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771060305;603T        ;ASTO VALV RENAULT 18 E GNC 005 RYC ;                                   ;         1663;01;     
ASIENTOS VALVULAS   ;RENAULT     ;771060310;603T        ;ASTO VALV RENAULT 18 E GNC 010 RYC ;                                   ;         1663;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771060300;603T        ;ASTO VALV RENAULT 18 E GNC STD RYC ;                                   ;         1663;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771061905;619T        ;ASTO VALV RENAULT 19 DIESEL A 005  ;                                   ;         1878;01;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771061910;619T        ;ASTO VALV RENAULT 19 DIESEL A 010  ;                                   ;         1878;01;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771061900;619T        ;ASTO VALV RENAULT 19 DIESEL A STD  ;                                   ;         1878;01;     
ASIENTOS VALVULAS   ;RENAULT     ;771062005;620T        ;ASTO VALV RENAULT 19 DIESEL E 005  ;                                   ;         1878;01;     
ASIENTOS VALVULAS   ;RENAULT     ;771062010;620T        ;ASTO VALV RENAULT 19 DIESEL E 010  ;                                   ;         1878;01;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771062000;620T        ;ASTO VALV RENAULT 19 DIESEL E STD  ;                                   ;         1878;01;   SI
ASIENTOS VALVULAS   ;RENAULT     ;771055905;559T        ;ASTO VALV RENAULT 9/11 1,6 005 RYC ;                                   ;         2011;04;     
ASIENTOS VALVULAS   ;RENAULT     ;771055910;559T        ;ASTO VALV RENAULT 9/11 1,6 010 RYC ;                                   ;         2011;04;     
ASIENTOS VALVULAS   ;SCANIA      ;771051115;511T        ;ASTO VALV SCANIA DN11-DS-11 AD 015 ;                                   ;         3177;06;   SI
ASIENTOS VALVULAS   ;SCANIA      ;771505205;530T        ;ASTO VALV SCANIA L111 TURBO AD 005 ;                                   ;         3519;01;   SI
ASIENTOS VALVULAS   ;SCANIA      ;771505210;530T        ;ASTO VALV SCANIA L111 TURBO AD 010 ;                                   ;         3519;01;   SI
ASIENTOS VALVULAS   ;SCANIA      ;771505200;530T        ;ASTO VALV SCANIA L111 TURBO AD STD ;                                   ;         3519;01;   SI
ASIENTOS VALVULAS   ;SCANIA      ;771505305;531T        ;ASTO VALV SCANIA L111 TURBO ESC 005;                                   ;         2532;01;     
ASIENTOS VALVULAS   ;SCANIA      ;771505310;531T        ;ASTO VALV SCANIA L111 TURBO ESC 010;                                   ;         2532;01;     
ASIENTOS VALVULAS   ;SCANIA      ;771505300;531T        ;ASTO VALV SCANIA L111 TURBO ESC STD;                                   ;         2532;01;   SI
ASIENTOS VALVULAS   ;TOYOTA      ;771260105;601T        ;ASTO VALV TOYOTA HILUX DIESEL A 005;                                   ;         2525;04;   SI
ASIENTOS VALVULAS   ;TOYOTA      ;771260100;601T        ;ASTO VALV TOYOTA HILUX DIESEL A STD;                                   ;         2525;04;   SI
ASIENTOS VALVULAS   ;TOYOTA      ;771260205;602T        ;ASTO VALV TOYOTA HILUX DIESEL E 005;                                   ;         2368;04;   SI
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450605;554T        ;ASTO VALV VW GACEL 1600 AGNC 005 RY;                                   ;         1836;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450610;554T        ;ASTO VALV VW GACEL 1600 AGNC 010 RY;                                   ;         1836;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450620;554T        ;ASTO VALV VW GACEL 1600 AGNC 020 RY;                                   ;         1836;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450600;554T        ;ASTO VALV VW GACEL 1600 AGNC STD RY;                                   ;         1836;01;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450705;555T        ;ASTO VALV VW GACEL 1600 EGNC 005 RY;                                   ;         1666;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450710;555T        ;ASTO VALV VW GACEL 1600 EGNC 010 RY;                                   ;         1666;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450720;555T        ;ASTO VALV VW GACEL 1600 EGNC 020 RY;                                   ;         1666;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771450700;555T        ;ASTO VALV VW GACEL 1600 EGNC STD RY;                                   ;         1666;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771058005;580T        ;ASTO VALV VW GACEL 1800 AGNC 005 RY;                                   ;         1889;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771058010;580T        ;ASTO VALV VW GACEL 1800 AGNC 010 RY;                                   ;         1889;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771058000;580T        ;ASTO VALV VW GACEL 1800 AGNC STD RY;                                   ;         1889;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771058105;581T        ;ASTO VALV VW GACEL 1800 EGNC 005 RY;                                   ;         1810;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771058110;581T        ;ASTO VALV VW GACEL 1800 EGNC 010 RY;                                   ;         1810;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771058100;581T        ;ASTO VALV VW GACEL 1800 EGNC STD RY;                                   ;         1810;04;   SI
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771056905;569T        ;ASTO VALV VW SENDA DIESEL A 005 RYC;                                   ;         1664;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771056910;569T        ;ASTO VALV VW SENDA DIESEL A 010 RYC;                                   ;         1664;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771056900;569T        ;ASTO VALV VW SENDA DIESEL A STD RYC;                                   ;         1664;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771057005;570T        ;ASTO VALV VW SENDA DIESEL E 005 RYC;                                   ;         1666;04;     
ASIENTOS VALVULAS   ;VOLKSWAGEN  ;771057010;570T        ;ASTO VALV VW SENDA DIESEL E 010 RYC;                                   ;         1666;04;     
